           1         128
   8.2506600000000E+14   4.1567556712637E+03   1.0946639199961E-14   2.4340655273571E-04   2.8937500000000E+04   0.0000000000000E+00  114
   8.1882900000000E+14   4.1725565914975E+03   1.1630236855615E-14   2.5958988063810E-04   2.8718750000000E+04   0.0000000000000E+00  113
   8.1259200000000E+14   4.1885390829170E+03   1.2362248474198E-14   2.7698548061216E-04   2.8500000000000E+04   0.0000000000000E+00  112
   8.0635500000000E+14   4.2047066498211E+03   1.3146514681796E-14   2.9569453373761E-04   2.8281250000000E+04   0.0000000000000E+00  111
   8.0011800000000E+14   4.2210628919313E+03   1.3987213968581E-14   3.1582754552913E-04   2.8062500000000E+04   0.0000000000000E+00  110
   7.9388100000000E+14   4.2376115077582E+03   1.4888895377892E-14   3.3750528758985E-04   2.7843750000000E+04   0.0000000000000E+00  109
   7.8764400000000E+14   4.2543562981152E+03   1.5856514649758E-14   3.6085984281170E-04   2.7625000000000E+04   0.0000000000000E+00  108
   7.8140700000000E+14   4.2713011697854E+03   1.6895474215230E-14   3.8603576645353E-04   2.7406250000000E+04   0.0000000000000E+00  107
   7.7517000000000E+14   4.2884501393512E+03   1.8011667487044E-14   4.1319137701059E-04   2.7187500000000E+04   0.0000000000000E+00  106
   7.6893300000000E+14   4.3058073371935E+03   1.9211527947809E-14   4.4250019258978E-04   2.6968750000000E+04   0.0000000000000E+00  105
   7.6269600000000E+14   4.3233770116712E+03   2.0502083600095E-14   4.7415253055616E-04   2.6750000000000E+04   0.0000000000000E+00  104
   7.5645900000000E+14   4.3411635334895E+03   2.1891017414559E-14   5.0835729055467E-04   2.6531250000000E+04   0.0000000000000E+00  103
   7.5022200000000E+14   4.3591714002677E+03   2.3386734493745E-14   5.4534394367993E-04   2.6312500000000E+04   0.0000000000000E+00  102
   7.4398500000000E+14   4.3774052413167E+03   2.4998436762061E-14   5.8536475361627E-04   2.6093750000000E+04   0.0000000000000E+00  101
   7.3774800000000E+14   4.3958698226386E+03   2.6736206098102E-14   6.2869725905821E-04   2.5875000000000E+04   0.0000000000000E+00  100
   7.3151100000000E+14   4.4145700521605E+03   2.8611096946057E-14   6.7564705071504E-04   2.5656250000000E+04   0.0000000000000E+00   99
   7.2527400000000E+14   4.4335109852147E+03   3.0635239580553E-14   7.2655088078177E-04   2.5437500000000E+04   0.0000000000000E+00   98
   7.1903700000000E+14   4.4526978302802E+03   3.2821955356578E-14   7.8178014801249E-04   2.5218750000000E+04   0.0000000000000E+00   97
   7.1280000000000E+14   4.4721359549996E+03   3.5185885456062E-14   8.4174480756960E-04   2.5000000000000E+04   0.0000000000000E+00   96
   7.0834500000000E+14   4.4861772327364E+03   3.6991764105140E-14   8.8772496525140E-04   2.4843750000000E+04   0.0000000000000E+00   95
   7.0389000000000E+14   4.5003516037041E+03   3.8902610179223E-14   9.3653098545474E-04   2.4687500000000E+04   0.0000000000000E+00   94
   6.9943500000000E+14   4.5146611838648E+03   4.0452647779655E-14   9.7604249534321E-04   2.4531250000000E+04   0.0000000000000E+00   93
   6.9498000000000E+14   4.5291081365784E+03   4.1773703804563E-14   1.0096205157548E-03   2.4375000000000E+04   0.0000000000000E+00   92
   6.9052500000000E+14   4.5436946739765E+03   4.3146817028629E-14   1.0445701627368E-03   2.4218750000000E+04   0.0000000000000E+00   91
   6.8607000000000E+14   4.5584230583855E+03   4.4574394745650E-14   1.0809563694129E-03   2.4062500000000E+04   0.0000000000000E+00   90
   6.8161500000000E+14   4.5732956038002E+03   4.6058972247872E-14   1.1188475680030E-03   2.3906250000000E+04   0.0000000000000E+00   89
   6.7716000000000E+14   4.5883146774112E+03   4.7603220530364E-14   1.1583159015692E-03   2.3750000000000E+04   0.0000000000000E+00   88
   6.7270500000000E+14   4.6034827011875E+03   4.9209954513927E-14   1.1994374500004E-03   2.3593750000000E+04   0.0000000000000E+00   87
   6.6825000000000E+14   4.6188021535170E+03   5.0729633802997E-14   1.2385097188031E-03   2.3437500000000E+04   0.0000000000000E+00   86
   6.6379500000000E+14   4.6342755709079E+03   5.1757941482317E-14   1.2654761942116E-03   2.3281250000000E+04   0.0000000000000E+00   85
   6.5934000000000E+14   4.6499055497528E+03   5.2814229980732E-14   1.2931998869577E-03   2.3125000000000E+04   0.0000000000000E+00   84
   6.5488500000000E+14   4.6656947481584E+03   5.3899457521130E-14   1.3217068043806E-03   2.2968750000000E+04   0.0000000000000E+00   83
   6.5043000000000E+14   4.6816458878452E+03   5.5014621975534E-14   1.3510240103414E-03   2.2812500000000E+04   0.0000000000000E+00   82
   6.4597500000000E+14   4.6977617561176E+03   5.6160762792398E-14   1.3811796749634E-03   2.2656250000000E+04   0.0000000000000E+00   81
   6.4152000000000E+14   4.7140452079103E+03   5.7338946990006E-14   1.4122058518099E-03   2.2500000000000E+04   0.0000000000000E+00   80
   6.3706500000000E+14   4.7304991679127E+03   5.8549764324474E-14   1.4442270184085E-03   2.2343750000000E+04   0.0000000000000E+00   79
   6.3261000000000E+14   4.7471266327754E+03   5.9794918372382E-14   1.4771880947640E-03   2.2187500000000E+04   0.0000000000000E+00   78
   6.2815500000000E+14   4.7639306734033E+03   6.1075635059716E-14   1.5111229818494E-03   2.2031250000000E+04   0.0000000000000E+00   77
   6.2370000000000E+14   4.7809144373376E+03   6.2393193215320E-14   1.5460670340225E-03   2.1875000000000E+04   0.0000000000000E+00   76
   6.1924500000000E+14   4.7980811512325E+03   6.3748927253678E-14   1.5820571315454E-03   2.1718750000000E+04   0.0000000000000E+00   75
   6.1479000000000E+14   4.8154341234308E+03   6.5905735124520E-14   1.6378541207459E-03   2.1562500000000E+04   0.0000000000000E+00   74
   6.1033500000000E+14   4.8329767466414E+03   7.6586598403334E-14   1.9035285561614E-03   2.1406250000000E+04   0.0000000000000E+00   73
   6.0588000000000E+14   4.8507125007267E+03   8.9096414986658E-14   2.2146851665603E-03   2.1250000000000E+04   0.0000000000000E+00   72
   6.0142500000000E+14   4.8686449556015E+03   1.0376541048232E-13   2.5795256837710E-03   2.1093750000000E+04   0.0000000000000E+00   71
   5.9697000000000E+14   4.8867777742522E+03   1.2098655996767E-13   3.0078069875706E-03   2.0937500000000E+04   0.0000000000000E+00   70
   5.9251500000000E+14   4.9051147158797E+03   1.4122811508720E-13   3.5111506597542E-03   2.0781250000000E+04   0.0000000000000E+00   69
   5.8806000000000E+14   4.9236596391733E+03   1.5787759948345E-13   3.9182201482798E-03   2.0625000000000E+04   0.0000000000000E+00   68
   5.8360500000000E+14   4.9424165057217E+03   1.6509284702560E-13   4.0789735028254E-03   2.0468750000000E+04   0.0000000000000E+00   67
   5.7915000000000E+14   4.9613893835683E+03   1.7269697062466E-13   4.2474645192781E-03   2.0312500000000E+04   0.0000000000000E+00   66
   5.7469500000000E+14   4.9805824509175E+03   1.8966376243737E-13   4.6399302852874E-03   2.0156250000000E+04   0.0000000000000E+00   65
   5.7024000000000E+14   5.0000000000000E+03   2.1012246812189E-13   5.1125394103079E-03   2.0000000000000E+04   0.0000000000000E+00   64
   5.6133000000000E+14   5.0594064809273E+03   2.3541726535694E-13   5.6741960370043E-03   1.9687500000000E+04   0.0000000000000E+00   63
   5.5242000000000E+14   5.1204864083507E+03   2.7272527418768E-13   6.5037837036816E-03   1.9375000000000E+04   0.0000000000000E+00   62
   5.4351000000000E+14   5.1833150717914E+03   2.9930759063967E-13   7.0689347817593E-03   1.9062500000000E+04   0.0000000000000E+00   61
   5.3460000000000E+14   5.2479724567078E+03   3.5418971758791E-13   8.3063136321642E-03   1.8750000000000E+04   0.0000000000000E+00   60
   5.2569000000000E+14   5.3145436217708E+03   4.0505882628501E-13   9.4617075014842E-03   1.8437500000000E+04   0.0000000000000E+00   59
   5.1678000000000E+14   5.3831191134631E+03   4.5512746312850E-13   1.0632921362914E-02   1.8125000000000E+04   0.0000000000000E+00   58
   5.0787000000000E+14   5.4537954224128E+03   5.2137887309974E-13   1.2241782890797E-02   1.7812500000000E+04   0.0000000000000E+00   57
   4.9896000000000E+14   5.5266754864791E+03   5.7311275599299E-13   1.3551085073528E-02   1.7500000000000E+04   0.0000000000000E+00   56
   4.9005000000000E+14   5.6018692463172E+03   6.0691885040543E-13   1.4414450120000E-02   1.7187500000000E+04   0.0000000000000E+00   55
   4.8114000000000E+14   5.6794942599669E+03   6.5262333115923E-13   1.5460075528148E-02   1.6875000000000E+04   0.0000000000000E+00   54
   4.7223000000000E+14   5.7596763839634E+03   6.8874670912106E-13   1.6103524767649E-02   1.6562500000000E+04   0.0000000000000E+00   53
   4.6332000000000E+14   5.8425505295875E+03   6.8359456031727E-13   1.5589515605515E-02   1.6250000000000E+04   0.0000000000000E+00   52
   4.5441000000000E+14   5.9282615041747E+03   7.0474358193179E-13   1.5543097587865E-02   1.5937500000000E+04   0.0000000000000E+00   51
   4.4550000000000E+14   6.0169649489382E+03   7.3598248104518E-13   1.5583986933994E-02   1.5625000000000E+04   0.0000000000000E+00   50
   4.3659000000000E+14   6.1088283865697E+03   8.1767850352280E-13   1.6564981665566E-02   1.5312500000000E+04   0.0000000000000E+00   49
   4.2768000000000E+14   6.2040323940140E+03   9.2725446920903E-13   1.7976037838847E-02   1.5000000000000E+04   0.0000000000000E+00   48
   4.1877000000000E+14   6.3027719183503E+03   1.0377838025920E-12   1.9410225335528E-02   1.4687500000000E+04   0.0000000000000E+00   47
   4.0986000000000E+14   6.4052577567229E+03   1.1764694871735E-12   2.1520499739416E-02   1.4375000000000E+04   0.0000000000000E+00   46
   4.0095000000000E+14   6.5117182248617E+03   1.3306713512010E-12   2.4174946002384E-02   1.4062500000000E+04   0.0000000000000E+00   45
   3.9204000000000E+14   6.6224010430468E+03   1.5053242470682E-12   2.7500469885938E-02   1.3750000000000E+04   0.0000000000000E+00   44
   3.8313000000000E+14   6.7375754735512E+03   1.7190267337248E-12   3.1809825545175E-02   1.3437500000000E+04   0.0000000000000E+00   43
   3.7422000000000E+14   6.8575347498638E+03   1.9397775229337E-12   3.6457541792538E-02   1.3125000000000E+04   0.0000000000000E+00   42
   3.6531000000000E+14   6.9825988455871E+03   2.2495778311425E-12   4.2972120206839E-02   1.2812500000000E+04   0.0000000000000E+00   41
   3.5640000000000E+14   7.1131176401557E+03   2.5649845887501E-12   4.9800308159513E-02   1.2500000000000E+04   0.0000000000000E+00   40
   3.4749000000000E+14   7.2494745498449E+03   2.9122108691058E-12   5.7414078229714E-02   1.2187500000000E+04   0.0000000000000E+00   39
   3.3858000000000E+14   7.3920907064556E+03   3.3416592104030E-12   6.6815107471358E-02   1.1875000000000E+04   0.0000000000000E+00   38
   3.2967000000000E+14   7.5414297832644E+03   3.8024569455587E-12   7.6824931685591E-02   1.1562500000000E+04   0.0000000000000E+00   37
   3.2076000000000E+14   7.6980035891950E+03   4.3269810276870E-12   8.7685465089286E-02   1.1250000000000E+04   0.0000000000000E+00   36
   3.1185000000000E+14   7.8623785788580E+03   4.9300465678167E-12   9.8529095983357E-02   1.0937500000000E+04   0.0000000000000E+00   35
   3.0294000000000E+14   8.0351834596430E+03   5.5954650421197E-12   1.0817573125278E-01   1.0625000000000E+04   0.0000000000000E+00   34
   2.9403000000000E+14   8.2171181194429E+03   6.3403905822524E-12   1.1611715322168E-01   1.0312500000000E+04   0.0000000000000E+00   33
   2.8512000000000E+14   8.4089641525371E+03   7.0308008512084E-12   1.2098533454222E-01   1.0000000000000E+04   0.0000000000000E+00   32
   2.7799200000000E+14   8.5701621564974E+03   8.9884776721347E-12   1.4773723410012E-01   9.7500000000000E+03   0.0000000000000E+00   31
   2.7086400000000E+14   8.7387596982759E+03   9.4939326030044E-12   1.4321455346539E-01   9.5000000000000E+03   0.0000000000000E+00   30
   2.6373600000000E+14   8.9153049217612E+03   9.9863017295211E-12   1.4185281540791E-01   9.2500000000000E+03   0.0000000000000E+00   29
   2.5660800000000E+14   9.1004028756969E+03   1.0513159416059E-11   1.4628697222270E-01   9.0000000000000E+03   0.0000000000000E+00   28
   2.4948000000000E+14   9.2947232097016E+03   1.1069918796370E-11   1.5307073494943E-01   8.7500000000000E+03   0.0000000000000E+00   27
   2.4235200000000E+14   9.4990091671981E+03   1.1417053318939E-11   1.5823760923425E-01   8.5000000000000E+03   0.0000000000000E+00   26
   2.3522400000000E+14   9.7140881395638E+03   1.2349405983525E-11   1.7218108593261E-01   8.2500000000000E+03   0.0000000000000E+00   25
   2.2809600000000E+14   9.9408841095881E+03   1.3419848824577E-11   1.9055158362045E-01   8.0000000000000E+03   0.0000000000000E+00   24
   2.2096800000000E+14   1.0180432394027E+04   1.4195508951733E-11   2.1889696132684E-01   7.7500000000000E+03   0.0000000000000E+00   23
   2.1384000000000E+14   1.0433897200489E+04   1.4217076823838E-11   2.4379044732873E-01   7.5000000000000E+03   0.0000000000000E+00   22
   2.0671200000000E+14   1.0702592651009E+04   1.5637373982049E-11   3.2979263280572E-01   7.2500000000000E+03   0.0000000000000E+00   21
   1.9958400000000E+14   1.0988008104478E+04   1.6794813937840E-11   3.7336063573593E-01   7.0000000000000E+03   0.0000000000000E+00   20
   1.9245600000000E+14   1.1291838847880E+04   1.7862391789996E-11   4.0735392398948E-01   6.7500000000000E+03   0.0000000000000E+00   19
   1.8532800000000E+14   1.1616023543808E+04   1.9139104586420E-11   4.4305058023218E-01   6.5000000000000E+03   0.0000000000000E+00   18
   1.7820000000000E+14   1.1962790249770E+04   2.0469979390384E-11   4.7933186310163E-01   6.2500000000000E+03   0.0000000000000E+00   17
   1.7107200000000E+14   1.2334713408205E+04   2.0441493553538E-11   4.8347429563078E-01   6.0000000000000E+03   0.0000000000000E+00   16
   1.6346880000000E+14   1.2762539726474E+04   2.2188183939604E-11   4.1521256060665E-01   5.7333333333333E+03   0.0000000000000E+00   15
   1.5586560000000E+14   1.3226671153543E+04   2.3145219003271E-11   5.1754969475748E-01   5.4666666666667E+03   0.0000000000000E+00   14
   1.4826240000000E+14   1.3732195995675E+04   2.5578735882935E-11   8.0252363044938E-01   5.2000000000000E+03   0.0000000000000E+00   13
   1.4065920000000E+14   1.4285227316734E+04   2.9703802023094E-11   1.0425647281950E+00   4.9333333333333E+03   0.0000000000000E+00   12
   1.3305600000000E+14   1.4893179208331E+04   2.9372004671243E-11   7.4459388511326E-01   4.6666666666667E+03   0.0000000000000E+00   11
   1.2545280000000E+14   1.5565138653838E+04   3.5398127364631E-11   8.9105952105445E-01   4.4000000000000E+03   0.0000000000000E+00   10
   1.1784960000000E+14   1.6312374305486E+04   4.1893601429781E-11   1.0747278694317E+00   4.1333333333333E+03   0.0000000000000E+00    9
   1.1024640000000E+14   1.7149045404480E+04   4.9207314745123E-11   1.3047257879913E+00   3.8666666666667E+03   0.0000000000000E+00    8
   1.0264320000000E+14   1.8093210067573E+04   5.5501882888252E-11   1.5185665569347E+00   3.6000000000000E+03   0.0000000000000E+00    7
   9.5040000000000E+13   1.9168293127388E+04   6.2779824881269E-11   1.7572762694537E+00   3.3333333333333E+03   0.0000000000000E+00    6
   8.7436800000000E+13   2.0405280615604E+04   7.0158496317575E-11   2.0776811562397E+00   3.0666666666667E+03   0.0000000000000E+00    5
   7.9833600000000E+13   2.1846103032366E+04   7.6282566392652E-11   2.4289169572953E+00   2.8000000000000E+03   0.0000000000000E+00    4
   7.2230400000000E+13   2.3549042197859E+04   8.4302567834710E-11   2.8954083258438E+00   2.5333333333333E+03   0.0000000000000E+00    3
   6.4627200000000E+13   2.5597747900120E+04   9.2467359625731E-11   3.4552864004752E+00   2.2666666666667E+03   0.0000000000000E+00    2
   5.7024000000000E+13   2.8117066259517E+04   1.0182687385734E-10   4.1853045190212E+00   2.0000000000000E+03   0.0000000000000E+00    1
  6.000000000000000E+039
